review,label
"should have gone straight to videoit looks like an action movie , but it's so poorly made , on all levels , that it doesn't even qualify as a spoof of such",neg
"it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , bsone another and put on a show in drag",neg
"consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire",neg
"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop",neg
"sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading",neg
"heavy with flabby rolls of typical toback machinations",neg
"it is very difficult to care about the character , and that is the central flaw of the film",neg
"snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him",neg
"whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black",neg
"reggio and glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass's dirgelike score becomes a fang-baring lullaby",neg
"es triste tener que decirles que lo único grato de la cinta es el cuerpo desnudo de la heather.",neg
"ends up offering nothing more than the latest schwarzenegger or stallone flick would",neg
"the film makes strong arguments regarding the social status of america's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get",neg
"charlize chases kevin with a guncourtney chases stuart with a cell phonethe sound of gunfire and cell phones ringing",neg
"if the tuxedo actually were a suit , it would fit chan like a $99 bargain-basement special",neg
"parents beware ; this is downright movie penance",neg
".a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i can't believe any viewer , young or old , would have a good time here",neg
"has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that seagal's overweight and out of shape",neg
"a pathetically inane and unimaginative cross between xxx and vertical limit",neg
"impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act",neg
"feels at times like a giant commercial for universal studios , where much of the action takes place",neg
"while the mystery unravels , the characters respond by hitting on each other",neg
"britney spears' phoniness is nothing compared to the movie's contrived , lame screenplay and listless direction",neg
"every sequel you skip will be two hours gainedconsider this review life-affirming",neg
"if the movie were all comedy , it might work betterbut it has an ambition to say something about its subjects , but not a willingness",neg
"the movie , while beautiful , feels labored , with a hint of the writing exercise about it",neg
"twenty-three movies into a mostly magnificent directorial career , clint eastwood's efficiently minimalist style finally has failed himbig time",neg
"this heist flick about young brooklyn hoods is off the shelf after two years to capitalize on the popularity of vin diesel , seth green and barry pepperit should have stayed there",neg
"the film has a childlike quality about itbut the feelings evoked in the film are lukewarm and quick to pass",neg
"the most opaque , self-indulgent and just plain goofy an excuse for a movie as you can imagine",neg
"it's not a film to be taken literally on any level , but its focus always appears questionable",neg
"big fat liar is little more than home alone raised to a new , self-deprecating level",neg
"the movie is gorgeously made , but it is also somewhat shallow and art-conscious",neg
"the only time 8 crazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers",neg
"loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness",neg
"there's a delightfully quirky movie to be made from curling , but brooms isn't it",neg
